hotel,arrival_date,is_canceled,lead_time,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
City Hotel,2015-10-19,0,3,1,1,2,0,0,BB,KOR,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,81.0,0,Transient,142.0,0,0,Check-Out,2015-10-21
City Hotel,2015-10-18,0,20,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Group,84.0,0,0,Check-Out,2015-10-21
City Hotel,2015-10-14,0,27,2,5,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,,,0,Transient,92.0,0,0,Check-Out,2015-10-21
City Hotel,2015-11-09,0,10,1,1,1,0,0,BB,PRT,Direct,Direct,1,0,1,A,D,1,No Deposit,,,0,Transient,76.0,0,0,Check-Out,2015-11-11
City Hotel,2015-10-20,0,28,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,14.0,,0,Transient,134.0,0,3,Check-Out,2015-10-21
City Hotel,2015-10-20,0,38,0,1,2,2,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Transient,179.3,0,4,Check-Out,2015-10-21
City Hotel,2015-10-19,0,14,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,126.0,0,2,Check-Out,2015-10-21
City Hotel,2015-10-19,0,5,1,1,2,0,0,BB,CZE,Corporate,Corporate,0,0,0,F,F,0,No Deposit,,115.0,0,Transient,90.0,0,0,Check-Out,2015-10-21
City Hotel,2015-10-28,1,9,0,4,3,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,8.0,,0,Transient,166.25,0,2,Canceled,2015-10-21
City Hotel,2015-10-18,0,26,2,1,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,2015-10-21
City Hotel,2015-10-20,0,0,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,154.0,0,0,Check-Out,2015-10-21
City Hotel,2015-10-19,0,5,1,1,1,0,0,BB,CZE,Corporate,Direct,0,0,0,A,D,0,No Deposit,,115.0,0,Transient,80.0,0,0,Check-Out,2015-10-21
City Hotel,2015-10-19,0,5,1,1,1,0,0,BB,CZE,Corporate,Direct,0,0,0,A,A,0,No Deposit,,115.0,0,Transient,80.0,0,0,Check-Out,2015-10-21
City Hotel,2015-10-18,0,10,2,1,2,0,0,BB,ITA,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,,0,Group,114.0,0,0,Check-Out,2015-10-21
City Hotel,2015-10-20,0,0,0,1,1,0,0,BB,CZE,Corporate,Corporate,0,0,0,A,B,0,No Deposit,,81.0,0,Transient,123.0,0,0,Check-Out,2015-10-21
City Hotel,2015-10-18,0,2,2,1,2,0,0,BB,NLD,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,81.0,0,Transient-Party,123.0,0,0,Check-Out,2015-10-21
City Hotel,2015-10-17,0,29,2,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,11.0,,0,Transient,95.04,0,0,Check-Out,2015-10-21
City Hotel,2015-10-17,0,1,2,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,89.25,0,2,Check-Out,2015-10-21
City Hotel,2015-10-18,0,13,2,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,85.0,0,0,Check-Out,2015-10-21
City Hotel,2015-10-19,0,13,1,1,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,126.0,0,2,Check-Out,2015-10-21
City Hotel,2015-10-20,0,12,0,1,1,0,0,BB,DEU,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,105.0,0,Transient,130.0,0,0,Check-Out,2015-10-21
City Hotel,2015-10-20,0,36,0,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,9.0,,0,Contract,96.3,0,1,Check-Out,2015-10-21
City Hotel,2015-10-19,0,33,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Contract,105.3,0,2,Check-Out,2015-10-21
City Hotel,2015-10-30,1,17,1,2,3,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,,0,Contract,148.33,0,2,Canceled,2015-10-21
City Hotel,2015-10-19,0,33,1,1,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,96.3,0,2,Check-Out,2015-10-21
City Hotel,2015-10-19,0,0,1,1,1,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,7.0,,0,Transient-Party,89.0,0,1,Check-Out,2015-10-21
City Hotel,2015-10-19,0,0,1,1,1,0,0,BB,CN,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,7.0,,0,Transient-Party,113.0,0,1,Check-Out,2015-10-21
City Hotel,2015-10-16,0,18,2,3,2,0,0,BB,JPN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,7.0,,0,Transient,107.65,0,1,Check-Out,2015-10-21
City Hotel,2015-10-19,0,5,1,1,1,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,120.0,0,1,Check-Out,2015-10-21
City Hotel,2015-10-25,1,18,2,1,1,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,,0,Contract,120.0,0,2,Canceled,2015-10-21
City Hotel,2015-10-20,0,0,0,1,1,0,0,BB,BEL,Direct,Direct,0,0,0,A,F,0,No Deposit,,,0,Transient,147.0,0,0,Check-Out,2015-10-21
City Hotel,2015-10-21,1,0,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,1,0,0,A,A,0,No Deposit,87.0,,0,Group,290.0,0,0,Canceled,2015-10-21
City Hotel,2015-10-18,0,20,2,1,1,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Group,75.0,0,0,Check-Out,2015-10-21
City Hotel,2015-10-20,0,0,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,F,1,No Deposit,87.0,,0,Transient,123.0,0,0,Check-Out,2015-10-21
City Hotel,2015-10-18,0,20,2,1,3,0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Group,105.0,0,1,Check-Out,2015-10-21
City Hotel,2015-11-05,1,24,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,8.0,,0,Transient,117.0,0,0,Canceled,2015-10-21
City Hotel,2015-10-16,0,64,2,3,0,0,0,SC,FRA,Offline TA/TO,TA/TO,0,0,0,A,K,2,No Deposit,50.0,,0,Transient-Party,0.0,0,0,Check-Out,2015-10-21
City Hotel,2015-10-21,1,33,0,4,1,0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,79.11,0,0,No-Show,2015-10-21
City Hotel,2015-10-21,0,0,0,1,1,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,87.0,,0,Transient-Party,145.0,0,1,Check-Out,2015-10-22
City Hotel,2015-10-21,0,0,0,1,1,0,0,BB,CN,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,87.0,,0,Transient-Party,145.0,0,1,Check-Out,2015-10-22
City Hotel,2015-10-18,0,12,2,2,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,114.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-19,0,5,1,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,112.0,,0,Transient-Party,80.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-19,0,5,1,2,2,0,0,BB,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,112.0,,0,Transient-Party,90.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-19,0,5,1,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,112.0,,0,Transient-Party,90.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-18,0,36,2,2,2,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,103.5,0,1,Check-Out,2015-10-22
City Hotel,2015-10-19,0,5,1,2,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,112.0,,0,Transient-Party,0.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-18,0,31,2,2,2,0,0,BB,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,85.5,0,2,Check-Out,2015-10-22
City Hotel,2015-10-19,0,7,1,2,1,0,0,BB,ITA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,126.0,0,1,Check-Out,2015-10-22
City Hotel,2015-10-21,0,5,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,3.0,,0,Transient-Party,0.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-21,0,5,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient-Party,0.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-21,0,5,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,3.0,,0,Transient-Party,0.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-21,0,7,0,1,2,0,0,BB,DOM,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,114.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-19,0,31,1,2,1,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,22.0,,0,Transient,69.3,0,0,Check-Out,2015-10-22
City Hotel,2015-10-19,0,28,1,2,1,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,22.0,,0,Transient,77.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-19,0,3,1,2,1,0,0,SC,DNK,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8.0,,0,Transient,133.0,0,1,Check-Out,2015-10-22
City Hotel,2015-10-19,0,14,1,2,1,0,0,BB,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,120.0,0,1,Check-Out,2015-10-22
City Hotel,2015-10-19,0,6,1,2,1,0,0,SC,LTU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,87.78,0,1,Check-Out,2015-10-22
City Hotel,2015-10-20,0,6,0,2,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,120.0,0,2,Check-Out,2015-10-22
City Hotel,2015-10-20,0,6,0,2,1,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,129.0,1,3,Check-Out,2015-10-22
City Hotel,2015-10-20,0,8,0,2,2,0,0,BB,BGR,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,9.0,,0,Contract,135.0,0,1,Check-Out,2015-10-22
City Hotel,2015-10-18,0,11,2,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,6.0,,0,Transient,85.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-20,0,6,0,2,1,0,0,BB,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Contract,136.0,0,1,Check-Out,2015-10-22
City Hotel,2015-10-21,0,0,0,1,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,145.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-18,0,8,2,2,2,0,0,BB,NLD,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Contract,136.0,0,2,Check-Out,2015-10-22
City Hotel,2015-10-19,0,11,1,2,1,0,0,BB,ITA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,77.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-18,0,2,2,2,1,0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,98.21,0,0,Check-Out,2015-10-22
City Hotel,2015-10-17,0,288,2,3,1,1,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,55.63,0,0,Check-Out,2015-10-22
City Hotel,2015-10-21,0,26,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2015-10-22
City Hotel,2016-03-30,0,1,0,3,1,0,0,BB,PRT,Corporate,Corporate,1,0,1,A,A,0,No Deposit,,40.0,0,Transient,67.0,0,0,Check-Out,2016-04-02
City Hotel,2015-10-19,0,4,1,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,83.0,,0,Contract,100.8,0,1,Check-Out,2015-10-22
City Hotel,2015-10-21,0,0,0,1,2,0,0,BB,PRT,Direct,Direct,0,0,0,A,F,0,No Deposit,,,0,Transient,107.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-20,0,8,0,2,2,0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,126.0,0,1,Check-Out,2015-10-22
City Hotel,2015-10-18,0,12,2,2,2,0,0,BB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,22.0,,0,Transient,85.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-18,0,13,2,2,2,0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,126.0,0,2,Check-Out,2015-10-22
City Hotel,2015-10-20,0,12,0,2,1,0,0,BB,SWE,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,105.0,0,Transient-Party,130.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-20,0,12,0,2,1,0,0,BB,SWE,Corporate,Corporate,0,0,0,A,B,0,No Deposit,,105.0,0,Transient-Party,130.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-19,0,32,1,2,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,96.3,0,1,Check-Out,2015-10-22
City Hotel,2015-10-18,0,27,2,2,2,0,0,BB,GBR,Direct,Direct,0,0,0,A,A,1,No Deposit,14.0,,0,Transient,91.25,0,0,Check-Out,2015-10-22
City Hotel,2015-10-20,0,12,0,2,1,0,0,BB,FIN,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,105.0,0,Transient-Party,130.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-18,0,23,2,2,3,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,105.0,0,1,Check-Out,2015-10-22
City Hotel,2015-10-20,0,32,0,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-19,0,25,1,2,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-20,0,12,0,2,1,0,0,BB,ITA,Corporate,Corporate,0,0,0,A,B,0,No Deposit,,105.0,0,Transient-Party,130.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-19,0,26,1,2,1,0,0,BB,IRL,Offline TA/TO,TA/TO,0,0,0,A,B,0,No Deposit,22.0,,0,Transient,77.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-19,0,3,1,2,1,0,0,BB,ITA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,81.0,0,Transient,132.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-19,0,3,1,2,2,0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,81.0,0,Transient,123.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-19,0,3,1,2,2,0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,81.0,0,Transient,123.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-21,0,19,0,1,2,2,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,F,F,0,No Deposit,6.0,,0,Transient,174.25,0,0,Check-Out,2015-10-22
City Hotel,2015-10-18,0,6,2,2,2,0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,97.02,0,1,Check-Out,2015-10-22
City Hotel,2015-10-21,0,7,0,1,2,0,0,BB,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,,,0,Transient,114.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-21,0,5,0,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,3.0,,0,Transient-Party,0.0,0,0,Check-Out,2015-10-22
City Hotel,2015-10-19,0,6,1,2,1,0,0,BB,NOR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,8.0,,0,Transient,136.0,0,1,Check-Out,2015-10-22
City Hotel,2015-10-22,0,1,0,0,1,0,0,BB,PRT,Complementary,Direct,0,0,0,D,A,0,No Deposit,,45.0,0,Transient,0.0,0,0,Check-Out,2015-10-22
City Hotel,2016-01-27,0,2,0,1,1,0,0,BB,PRT,Complementary,Direct,1,0,1,A,G,0,No Deposit,,45.0,0,Transient-Party,0.0,0,0,Check-Out,2016-01-28
City Hotel,2016-06-07,0,0,0,1,1,0,0,BB,PRT,Complementary,Direct,1,0,2,D,D,0,No Deposit,,45.0,0,Transient,0.0,0,0,Check-Out,2016-06-08
City Hotel,2016-07-02,0,3,0,1,2,1,0,BB,PRT,Complementary,Direct,1,0,3,B,B,0,No Deposit,,45.0,0,Transient,0.0,0,1,Check-Out,2016-07-03
City Hotel,2016-07-02,0,3,0,1,2,0,0,BB,PRT,Complementary,Direct,1,0,3,B,B,0,No Deposit,,45.0,0,Transient,0.0,0,2,Check-Out,2016-07-03
City Hotel,2016-07-08,0,9,0,1,2,0,0,BB,PRT,Complementary,Direct,1,0,5,D,E,0,No Deposit,,45.0,0,Transient,0.0,0,2,Check-Out,2016-07-09
City Hotel,2015-10-20,0,0,0,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Transient,114.0,0,0,Check-Out,2015-10-23
City Hotel,2015-10-20,0,8,0,3,1,0,0,BB,AUT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,129.0,1,1,Check-Out,2015-10-23
City Hotel,2015-10-19,0,28,1,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,2015-10-23
City Hotel,2015-10-18,0,9,2,3,2,0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14.0,,0,Group,114.0,0,1,Check-Out,2015-10-23
City Hotel,2015-10-04,0,5,6,13,1,0,0,BB,BRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,93.0,0,Transient,95.0,0,1,Check-Out,2015-10-23
City Hotel,2015-10-20,0,15,0,3,1,0,0,BB,PRT,Direct,Direct,0,0,0,A,E,0,No Deposit,14.0,,0,Transient,109.0,0,0,Check-Out,2015-10-23
City Hotel,2015-10-20,0,29,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,2015-10-23
City Hotel,2015-10-22,0,7,0,1,1,0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,40.0,0,Transient,65.0,0,0,Check-Out,2015-10-23
City Hotel,2015-10-18,0,23,2,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,2015-10-23
City Hotel,2015-10-22,0,0,0,1,1,0,0,BB,PRT,Groups,TA/TO,0,0,0,D,D,0,No Deposit,1.0,,0,Transient,60.0,0,0,Check-Out,2015-10-23
City Hotel,2016-01-25,0,0,1,1,1,0,0,BB,PRT,Groups,TA/TO,1,0,1,A,A,0,No Deposit,1.0,,0,Transient,40.0,0,0,Check-Out,2016-01-27
City Hotel,2016-03-02,0,6,0,2,1,0,0,BB,PRT,Groups,TA/TO,1,0,2,A,A,0,No Deposit,1.0,,0,Transient-Party,51.0,0,0,Check-Out,2016-03-04
City Hotel,2017-02-07,0,0,0,3,2,0,0,BB,PRT,Groups,TA/TO,1,0,3,A,A,2,No Deposit,1.0,,0,Group,68.33,0,0,Check-Out,2017-02-10
City Hotel,2015-10-20,0,21,0,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,126.0,0,2,Check-Out,2015-10-23
City Hotel,2015-10-22,0,2,0,1,1,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,120.0,0,1,Check-Out,2015-10-23
City Hotel,2015-10-20,0,10,0,3,1,0,0,BB,GRC,Direct,Direct,0,0,0,A,E,0,No Deposit,14.0,,0,Transient,109.0,0,0,Check-Out,2015-10-23
City Hotel,2015-10-19,0,37,1,3,1,0,0,BB,GRC,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Transient,90.9,0,3,Check-Out,2015-10-23
City Hotel,2015-10-19,0,5,1,3,2,0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,D,1,No Deposit,9.0,,0,Contract,123.0,1,1,Check-Out,2015-10-23
City Hotel,2015-10-20,0,17,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,11.0,,0,Group,82.08,0,0,Check-Out,2015-10-23
City Hotel,2015-10-12,0,28,3,8,2,0,0,BB,SRB,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,9.0,,0,Contract,107.92,0,1,Check-Out,2015-10-23
City Hotel,2015-10-18,0,5,2,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,117.0,,0,Transient,115.8,1,0,Check-Out,2015-10-23
City Hotel,2015-10-19,0,34,1,3,2,0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28.0,,0,Transient,105.12,0,0,Check-Out,2015-10-23
City Hotel,2015-10-22,0,8,0,1,2,0,0,BB,PRT,Complementary,Direct,0,0,0,D,D,0,No Deposit,,,0,Transient,0.0,0,0,Check-Out,2015-10-23
City Hotel,2015-10-20,0,10,0,3,2,0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,126.0,0,1,Check-Out,2015-10-23
City Hotel,2015-10-20,0,25,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28.0,,0,Group,75.0,0,0,Check-Out,2015-10-23
City Hotel,2015-12-30,1,88,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,B,B,0,No Deposit,9.0,,0,Transient,97.35,0,3,Canceled,2015-10-23
City Hotel,2015-12-30,1,88,0,3,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,B,B,0,No Deposit,9.0,,0,Transient,97.35,0,2,Canceled,2015-10-23
City Hotel,2015-12-21,1,72,1,4,2,2,0,BB,PRT,Online TA,TA/TO,0,1,0,F,F,1,No Deposit,9.0,,0,Contract,159.3,0,1,Canceled,2015-10-23
City Hotel,2016-01-05,1,87,0,5,2,2,0,BB,PRT,Online TA,TA/TO,0,1,0,F,F,0,No Deposit,9.0,,0,Contract,153.0,0,0,Canceled,2015-10-23
City Hotel,2015-10-20,0,31,0,3,2,0,0,BB,NLD,Direct,Direct,0,0,0,A,E,0,No Deposit,14.0,,0,Transient,114.0,0,0,Check-Out,2015-10-23
City Hotel,2015-10-19,0,4,1,3,2,0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,85.0,,0,Transient,72.25,0,0,Check-Out,2015-10-23
City Hotel,2015-10-19,0,14,1,3,2,0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7.0,,0,Transient,92.17,0,1,Check-Out,2015-10-23
City Hotel,2015-10-21,0,8,0,2,2,2,0,BB,NLD,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9.0,,0,Contract,205.0,1,1,Check-Out,2015-10-23
City Hotel,2015-10-20,0,22,0,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Group,75.0,0,0,Check-Out,2015-10-23
City Hotel,2016-04-29,1,212,1,2,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,,0,Contract,106.2,0,2,Canceled,2015-10-23
City Hotel,2015-11-04,1,25,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,D,D,0,No Deposit,9.0,,0,Contract,99.45,0,1,Canceled,2015-10-23
City Hotel,2015-11-25,1,36,0,4,2,0,0,BB,PRT,Online TA,TA/TO,0,1,0,A,A,0,No Deposit,9.0,,0,Contract,94.99,0,2,Canceled,2015-10-23
City Hotel,2015-10-17,0,33,2,4,2,2,0,BB,CHE,Online TA,TA/TO,0,0,0,B,G,0,No Deposit,9.0,,0,Contract,95.0,0,2,Check-Out,2015-10-23
City Hotel,2015-10-19,0,3,1,3,1,0,0,BB,VEN,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,9.0,,0,Transient,134.25,0,0,Check-Out,2015-10-23
City Hotel,2015-10-18,0,34,2,3,1,0,0,BB,HUN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,90.9,0,2,Check-Out,2015-10-23
City Hotel,2015-10-18,0,6,2,3,2,0,0,BB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9.0,,0,Contract,136.0,0,1,Check-Out,2015-10-23
City Hotel,2015-10-18,0,23,2,3,3,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,28.0,,0,Transient,105.0,0,1,Check-Out,2015-10-23
City Hotel,2015-10-18,0,27,2,3,2,0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,28.0,,0,Transient,75.0,0,0,Check-Out,2015-10-23
City Hotel,2015-10-19,0,13,1,3,1,0,0,BB,ESP,Corporate,Corporate,0,0,0,A,A,0,No Deposit,,101.0,0,Transient,109.0,0,0,Check-Out,2015-10-23
City Hotel,2015-10-22,0,0,0,1,2,0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9.0,,0,Contract,123.0,1,1,Check-Out,2015-10-23
City Hotel,2015-10-20,0,6,0,3,1,0,0,BB,GRC,Direct,Direct,0,0,0,A,D,0,No Deposit,14.0,,0,Transient,109.0,0,2,Check-Out,2015-10-23
